order_line_id,order_id,customer_id,customer_name,region,segment,email,order_date,order_month,channel,status,include_in_sales_kpi,product_id,product_name,category,list_price,quantity,unit_price,discount_rate,return_events,latest_return_date,gross_sales,discounts,sales_before_returns,refunds,net_sales,sold_units,returned_units,line_source_row,order_source_row,customer_source_row,product_source_row
L003360,O01372,C0142,Customer 0142,West,Business,customer142@example.com,2025-03-20,2025-03,Online,Cancelled,False,P005,Lamp 005,Lighting,65.00,2,65.00,0.00,0,,130.00,0.0000,130.0000,0.0000,130.0000,2,0,3361,1373,143,6
L003361,O01372,C0142,Customer 0142,West,Business,customer142@example.com,2025-03-20,2025-03,Online,Cancelled,False,P008,Desk 008,Furniture,188.00,5,188.00,0.00,0,,940.00,0.0000,940.0000,0.0000,940.0000,5,0,3362,1373,143,9
L003362,O01372,C0142,Customer 0142,West,Business,customer142@example.com,2025-03-20,2025-03,Online,Cancelled,False,P005,Lamp 005,Lighting,65.00,5,65.00,0.00,0,,325.00,0.0000,325.0000,0.0000,325.0000,5,0,3363,1373,143,6
L003363,O01373,C0047,Customer 0047,West,Consumer,customer47@example.com,2025-06-22,2025-06,Online,Completed,True,P007,Shelf 007,Storage,35.00,4,35.00,0.10,0,,140.00,14.0000,126.0000,0.0000,126.0000,4,0,3364,1374,48,8
L003364,O01373,C0047,Customer 0047,West,Consumer,customer47@example.com,2025-06-22,2025-06,Online,Completed,True,P013,Lamp 013,Lighting,271.00,3,271.00,0.10,0,,813.00,81.3000,731.7000,0.0000,731.7000,3,0,3365,1374,48,14
L003365,O01373,C0047,Customer 0047,West,Consumer,customer47@example.com,2025-06-22,2025-06,Online,Completed,True,P005,Lamp 005,Lighting,65.00,5,65.00,0.00,0,,325.00,0.0000,325.0000,0.0000,325.0000,5,0,3366,1374,48,6
L003366,O01374,C0147,Customer 0147,East,Business,customer147@example.com,2025-09-21,2025-09,Store,Completed,True,P021,Lamp 021,Lighting,249.00,4,249.00,0.00,1,2025-09-25,996.00,0.0000,996.0000,747.0000,249.0000,4,3,3367,1375,148,22
L003367,O01374,C0147,Customer 0147,East,Business,customer147@example.com,2025-09-21,2025-09,Store,Completed,True,P009,Lamp 009,Lighting,93.00,3,93.00,0.05,0,,279.00,13.9500,265.0500,0.0000,265.0500,3,0,3368,1375,148,10
L003368,O01374,C0147,Customer 0147,East,Business,customer147@example.com,2025-09-21,2025-09,Store,Completed,True,P022,Chair 022,Furniture,134.00,2,134.00,0.05,0,,268.00,13.4000,254.6000,0.0000,254.6000,2,0,3369,1375,148,23
L003369,O01375,C0005,Customer 0005,South,Business,customer5@example.com,2025-04-27,2025-04,Online,Completed,True,P022,Chair 022,Furniture,134.00,1,134.00,0.00,0,,134.00,0.0000,134.0000,0.0000,134.0000,1,0,3370,1376,6,23
L003370,O01375,C0005,Customer 0005,South,Business,customer5@example.com,2025-04-27,2025-04,Online,Completed,True,P012,Desk 012,Furniture,134.00,3,134.00,0.10,0,,402.00,40.2000,361.8000,0.0000,361.8000,3,0,3371,1376,6,13
L003371,O01375,C0005,Customer 0005,South,Business,customer5@example.com,2025-04-27,2025-04,Online,Completed,True,P024,Desk 024,Furniture,81.00,5,81.00,0.00,0,,405.00,0.0000,405.0000,0.0000,405.0000,5,0,3372,1376,6,25
L003372,O01376,C0054,Customer 0054,East,Business,customer54@example.com,2025-05-16,2025-05,Online,Completed,True,P010,Chair 010,Furniture,211.00,2,211.00,0.20,1,2025-06-07,422.00,84.4000,337.6000,168.8000,168.8000,2,1,3373,1377,55,11
L003373,O01376,C0054,Customer 0054,East,Business,customer54@example.com,2025-05-16,2025-05,Online,Completed,True,P016,Desk 016,Furniture,231.00,5,231.00,0.10,0,,1155.00,115.5000,1039.5000,0.0000,1039.5000,5,0,3374,1377,55,17
L003374,O01376,C0054,Customer 0054,East,Business,customer54@example.com,2025-05-16,2025-05,Online,Completed,True,P005,Lamp 005,Lighting,65.00,2,65.00,0.20,0,,130.00,26.0000,104.0000,0.0000,104.0000,2,0,3375,1377,55,6
L003375,O01377,C0261,Customer 0261,West,Consumer,customer261@example.com,2025-10-16,2025-10,Store,Cancelled,False,P008,Desk 008,Furniture,188.00,4,188.00,0.00,0,,752.00,0.0000,752.0000,0.0000,752.0000,4,0,3376,1378,262,9
L003376,O01377,C0261,Customer 0261,West,Consumer,customer261@example.com,2025-10-16,2025-10,Store,Cancelled,False,P018,Chair 018,Furniture,269.00,1,269.00,0.10,0,,269.00,26.9000,242.1000,0.0000,242.1000,1,0,3377,1378,262,19
L003377,O01377,C0261,Customer 0261,West,Consumer,customer261@example.com,2025-10-16,2025-10,Store,Cancelled,False,P015,Shelf 015,Storage,254.00,1,254.00,0.20,0,,254.00,50.8000,203.2000,0.0000,203.2000,1,0,3378,1378,262,16
L003378,O01378,C0198,Customer 0198,West,Consumer,customer198@example.com,2025-07-04,2025-07,Online,Completed,True,P014,Chair 014,Furniture,294.00,2,294.00,0.05,0,,588.00,29.4000,558.6000,0.0000,558.6000,2,0,3379,1379,199,15
L003379,O01378,C0198,Customer 0198,West,Consumer,customer198@example.com,2025-07-04,2025-07,Online,Completed,True,P011,Shelf 011,Storage,80.00,1,80.00,0.20,0,,80.00,16.0000,64.0000,0.0000,64.0000,1,0,3380,1379,199,12
L003380,O01378,C0198,Customer 0198,West,Consumer,customer198@example.com,2025-07-04,2025-07,Online,Completed,True,P006,Chair 006,Furniture,196.00,1,196.00,0.2,0,,196.00,39.200,156.800,0.000,156.800,1,0,3381,1379,199,7
L003381,O01378,C0198,Customer 0198,West,Consumer,customer198@example.com,2025-07-04,2025-07,Online,Completed,True,P020,Desk 020,Furniture,189.00,1,189.00,0.05,0,,189.00,9.4500,179.5500,0.0000,179.5500,1,0,3382,1379,199,21
L003382,O01379,C0045,Customer 0045,North,Consumer,customer45@example.com,2025-04-04,2025-04,Store,Completed,True,P009,Lamp 009,Lighting,93.00,2,93.00,0.00,0,,186.00,0.0000,186.0000,0.0000,186.0000,2,0,3383,1380,46,10
L003383,O01379,C0045,Customer 0045,North,Consumer,customer45@example.com,2025-04-04,2025-04,Store,Completed,True,P018,Chair 018,Furniture,269.00,1,269.00,0.20,0,,269.00,53.8000,215.2000,0.0000,215.2000,1,0,3384,1380,46,19
L003384,O01379,C0045,Customer 0045,North,Consumer,customer45@example.com,2025-04-04,2025-04,Store,Completed,True,P011,Shelf 011,Storage,80.00,4,80.00,0.20,0,,320.00,64.0000,256.0000,0.0000,256.0000,4,0,3385,1380,46,12
L003385,O01379,C0045,Customer 0045,North,Consumer,customer45@example.com,2025-04-04,2025-04,Store,Completed,True,P001,Lamp 001,Lighting,122.00,2,122.00,0.05,0,,244.00,12.2000,231.8000,0.0000,231.8000,2,0,3386,1380,46,2
L003386,O01380,C0270,Customer 0270,East,Business,customer270@example.com,2025-01-11,2025-01,Online,Completed,True,P014,Chair 014,Furniture,294.00,1,294.00,0.10,0,,294.00,29.4000,264.6000,0.0000,264.6000,1,0,3387,1381,271,15
L003387,O01380,C0270,Customer 0270,East,Business,customer270@example.com,2025-01-11,2025-01,Online,Completed,True,P016,Desk 016,Furniture,231.00,1,231.00,0.00,0,,231.00,0.0000,231.0000,0.0000,231.0000,1,0,3388,1381,271,17
L003388,O01381,C0001,Customer 0001,East,Business,,2025-06-08,2025-06,Store,Completed,True,P007,Shelf 007,Storage,35.00,3,35.00,0.10,0,,105.00,10.5000,94.5000,0.0000,94.5000,3,0,3389,1382,2,8
L003389,O01382,C0075,Customer 0075,South,Business,customer75@example.com,2025-04-25,2025-04,Store,Completed,True,P005,Lamp 005,Lighting,65.00,2,65.00,0.20,0,,130.00,26.0000,104.0000,0.0000,104.0000,2,0,3390,1383,76,6
L003390,O01382,C0075,Customer 0075,South,Business,customer75@example.com,2025-04-25,2025-04,Store,Completed,True,P003,Shelf 003,Storage,199.00,5,199.00,0.00,0,,995.00,0.0000,995.0000,0.0000,995.0000,5,0,3391,1383,76,4
L003391,O01382,C0075,Customer 0075,South,Business,customer75@example.com,2025-04-25,2025-04,Store,Completed,True,P005,Lamp 005,Lighting,65.00,5,65.00,0.00,0,,325.00,0.0000,325.0000,0.0000,325.0000,5,0,3392,1383,76,6
L003392,O01382,C0075,Customer 0075,South,Business,customer75@example.com,2025-04-25,2025-04,Store,Completed,True,P016,Desk 016,Furniture,231.00,2,231.00,0.10,0,,462.00,46.2000,415.8000,0.0000,415.8000,2,0,3393,1383,76,17
L003393,O01383,C0146,Customer 0146,South,Consumer,customer146@example.com,2025-07-21,2025-07,Store,Completed,True,P009,Lamp 009,Lighting,93.00,1,93.00,0.00,1,2025-07-30,93.00,0.0000,93.0000,93.0000,0.0000,1,1,3394,1384,147,10
L003394,O01383,C0146,Customer 0146,South,Consumer,customer146@example.com,2025-07-21,2025-07,Store,Completed,True,P016,Desk 016,Furniture,231.00,1,231.00,0.20,0,,231.00,46.2000,184.8000,0.0000,184.8000,1,0,3395,1384,147,17
L003395,O01383,C0146,Customer 0146,South,Consumer,customer146@example.com,2025-07-21,2025-07,Store,Completed,True,P015,Shelf 015,Storage,254.00,3,254.00,0.10,0,,762.00,76.2000,685.8000,0.0000,685.8000,3,0,3396,1384,147,16
L003396,O01384,C0085,Customer 0085,South,Consumer,customer85@example.com,2025-02-21,2025-02,Online,Completed,True,P020,Desk 020,Furniture,189.00,5,189.00,0.20,0,,945.00,189.0000,756.0000,0.0000,756.0000,5,0,3397,1385,86,21
L003397,O01384,C0085,Customer 0085,South,Consumer,customer85@example.com,2025-02-21,2025-02,Online,Completed,True,P020,Desk 020,Furniture,189.00,1,189.00,0.20,0,,189.00,37.8000,151.2000,0.0000,151.2000,1,0,3398,1385,86,21
L003398,O01384,C0085,Customer 0085,South,Consumer,customer85@example.com,2025-02-21,2025-02,Online,Completed,True,P022,Chair 022,Furniture,134.00,5,134.00,0.05,0,,670.00,33.5000,636.5000,0.0000,636.5000,5,0,3399,1385,86,23
L003399,O01384,C0085,Customer 0085,South,Consumer,customer85@example.com,2025-02-21,2025-02,Online,Completed,True,P022,Chair 022,Furniture,134.00,3,134.00,0.05,0,,402.00,20.1000,381.9000,0.0000,381.9000,3,0,3400,1385,86,23
L003400,O01385,C0033,Customer 0033,South,Business,customer33@example.com,2025-04-12,2025-04,Store,Completed,True,P009,Lamp 009,Lighting,93.00,2,93.00,0.05,0,,186.00,9.3000,176.7000,0.0000,176.7000,2,0,3401,1386,34,10
L003401,O01385,C0033,Customer 0033,South,Business,customer33@example.com,2025-04-12,2025-04,Store,Completed,True,P021,Lamp 021,Lighting,249.00,1,249.00,0.00,0,,249.00,0.0000,249.0000,0.0000,249.0000,1,0,3402,1386,34,22
L003402,O01385,C0033,Customer 0033,South,Business,customer33@example.com,2025-04-12,2025-04,Store,Completed,True,P007,Shelf 007,Storage,35.00,3,35.00,0.05,1,2025-04-15,105.00,5.2500,99.7500,33.2500,66.5000,3,1,3403,1386,34,8
L003403,O01386,C0247,Customer 0247,North,Consumer,customer247@example.com,2025-11-10,2025-11,Store,Completed,True,P024,Desk 024,Furniture,81.00,2,81.00,0.05,1,2025-11-14,162.00,8.1000,153.9000,76.9500,76.9500,2,1,3404,1387,248,25
L003404,O01386,C0247,Customer 0247,North,Consumer,customer247@example.com,2025-11-10,2025-11,Store,Completed,True,P023,Shelf 023,Storage,68.00,4,68.00,0.05,0,,272.00,13.6000,258.4000,0.0000,258.4000,4,0,3405,1387,248,24
L003405,O01386,C0247,Customer 0247,North,Consumer,customer247@example.com,2025-11-10,2025-11,Store,Completed,True,P010,Chair 010,Furniture,211.00,3,211.00,0.20,0,,633.00,126.6000,506.4000,0.0000,506.4000,3,0,3406,1387,248,11
L003406,O01386,C0247,Customer 0247,North,Consumer,customer247@example.com,2025-11-10,2025-11,Store,Completed,True,P016,Desk 016,Furniture,231.00,2,231.00,0.00,0,,462.00,0.0000,462.0000,0.0000,462.0000,2,0,3407,1387,248,17
L003407,O01387,C0266,Customer 0266,North,Business,customer266@example.com,2025-06-26,2025-06,Online,Completed,True,P004,Desk 004,Furniture,123.00,2,123.00,0.05,0,,246.00,12.3000,233.7000,0.0000,233.7000,2,0,3408,1388,267,5
L003408,O01387,C0266,Customer 0266,North,Business,customer266@example.com,2025-06-26,2025-06,Online,Completed,True,P009,Lamp 009,Lighting,93.00,1,93.00,0.20,0,,93.00,18.6000,74.4000,0.0000,74.4000,1,0,3409,1388,267,10
L003409,O01387,C0266,Customer 0266,North,Business,customer266@example.com,2025-06-26,2025-06,Online,Completed,True,P018,Chair 018,Furniture,269.00,1,269.00,0.05,0,,269.00,13.4500,255.5500,0.0000,255.5500,1,0,3410,1388,267,19
L003410,O01387,C0266,Customer 0266,North,Business,customer266@example.com,2025-06-26,2025-06,Online,Completed,True,P023,Shelf 023,Storage,68.00,2,68.00,0.05,0,,136.00,6.8000,129.2000,0.0000,129.2000,2,0,3411,1388,267,24
L003411,O01388,C0038,Customer 0038,South,Consumer,customer38@example.com,2025-01-31,2025-01,Online,Completed,True,P013,Lamp 013,Lighting,271.00,4,271.00,0.1,0,,1084.00,108.400,975.600,0.000,975.600,4,0,3412,1389,39,14
L003412,O01389,C0018,Customer 0018,North,Consumer,,2025-10-09,2025-10,Online,Completed,True,P022,Chair 022,Furniture,134.00,1,134.00,0.10,0,,134.00,13.4000,120.6000,0.0000,120.6000,1,0,3413,1390,19,23
L003413,O01390,C0279,Customer 0279,South,Business,customer279@example.com,2025-02-17,2025-02,Store,Completed,True,P014,Chair 014,Furniture,294.00,5,294.00,0.20,0,,1470.00,294.0000,1176.0000,0.0000,1176.0000,5,0,3414,1391,280,15
L003414,O01391,C0029,Customer 0029,East,Consumer,customer29@example.com,2025-01-08,2025-01,Store,Completed,True,P006,Chair 006,Furniture,196.00,1,196.00,0.05,0,,196.00,9.8000,186.2000,0.0000,186.2000,1,0,3415,1392,30,7
L003415,O01392,C0169,Customer 0169,North,Consumer,customer169@example.com,2025-07-07,2025-07,Store,Completed,True,P009,Lamp 009,Lighting,93.00,2,93.00,0.10,0,,186.00,18.6000,167.4000,0.0000,167.4000,2,0,3416,1393,170,10
L003416,O01392,C0169,Customer 0169,North,Consumer,customer169@example.com,2025-07-07,2025-07,Store,Completed,True,P003,Shelf 003,Storage,199.00,3,199.00,0.20,0,,597.00,119.4000,477.6000,0.0000,477.6000,3,0,3417,1393,170,4
L003417,O01392,C0169,Customer 0169,North,Consumer,customer169@example.com,2025-07-07,2025-07,Store,Completed,True,P017,Lamp 017,Lighting,300.00,5,300.00,0.05,0,,1500.00,75.0000,1425.0000,0.0000,1425.0000,5,0,3418,1393,170,18
L003418,O01393,C0183,Customer 0183,East,Consumer,customer183@example.com,2025-09-14,2025-09,Online,Completed,True,P011,Shelf 011,Storage,80.00,3,80.00,0.00,0,,240.00,0.0000,240.0000,0.0000,240.0000,3,0,3419,1394,184,12
L003419,O01393,C0183,Customer 0183,East,Consumer,customer183@example.com,2025-09-14,2025-09,Online,Completed,True,P002,Chair 002,Furniture,284.00,2,284.00,0.20,0,,568.00,113.6000,454.4000,0.0000,454.4000,2,0,3420,1394,184,3
L003420,O01394,C0187,Customer 0187,North,Business,customer187@example.com,2025-04-14,2025-04,Store,Cancelled,False,P021,Lamp 021,Lighting,249.00,4,249.00,0.20,0,,996.00,199.2000,796.8000,0.0000,796.8000,4,0,3421,1395,188,22
L003421,O01394,C0187,Customer 0187,North,Business,customer187@example.com,2025-04-14,2025-04,Store,Cancelled,False,P018,Chair 018,Furniture,269.00,1,269.00,0.20,0,,269.00,53.8000,215.2000,0.0000,215.2000,1,0,3422,1395,188,19
L003422,O01394,C0187,Customer 0187,North,Business,customer187@example.com,2025-04-14,2025-04,Store,Cancelled,False,P012,Desk 012,Furniture,134.00,4,134.00,0.05,0,,536.00,26.8000,509.2000,0.0000,509.2000,4,0,3423,1395,188,13
L003423,O01395,C0215,Customer 0215,North,Consumer,customer215@example.com,2025-02-02,2025-02,Store,Completed,True,P013,Lamp 013,Lighting,271.00,5,271.00,0.10,0,,1355.00,135.5000,1219.5000,0.0000,1219.5000,5,0,3424,1396,216,14
L003424,O01395,C0215,Customer 0215,North,Consumer,customer215@example.com,2025-02-02,2025-02,Store,Completed,True,P012,Desk 012,Furniture,134.00,3,134.00,0.10,0,,402.00,40.2000,361.8000,0.0000,361.8000,3,0,3425,1396,216,13
L003425,O01395,C0215,Customer 0215,North,Consumer,customer215@example.com,2025-02-02,2025-02,Store,Completed,True,P006,Chair 006,Furniture,196.00,3,196.00,0.05,1,2025-02-16,588.00,29.4000,558.6000,372.4000,186.2000,3,2,3426,1396,216,7
L003426,O01395,C0215,Customer 0215,North,Consumer,customer215@example.com,2025-02-02,2025-02,Store,Completed,True,P011,Shelf 011,Storage,80.00,3,80.00,0.10,0,,240.00,24.0000,216.0000,0.0000,216.0000,3,0,3427,1396,216,12
L003427,O01396,C0113,Customer 0113,South,Consumer,customer113@example.com,2025-11-13,2025-11,Store,Cancelled,False,P020,Desk 020,Furniture,189.00,3,189.00,0.00,0,,567.00,0.0000,567.0000,0.0000,567.0000,3,0,3428,1397,114,21
L003428,O01397,C0081,Customer 0081,North,Consumer,customer81@example.com,2025-09-16,2025-09,Store,Cancelled,False,P016,Desk 016,Furniture,231.00,2,231.00,0.05,0,,462.00,23.1000,438.9000,0.0000,438.9000,2,0,3429,1398,82,17
L003429,O01397,C0081,Customer 0081,North,Consumer,customer81@example.com,2025-09-16,2025-09,Store,Cancelled,False,P007,Shelf 007,Storage,35.00,2,35.00,0.05,0,,70.00,3.5000,66.5000,0.0000,66.5000,2,0,3430,1398,82,8
L003430,O01397,C0081,Customer 0081,North,Consumer,customer81@example.com,2025-09-16,2025-09,Store,Cancelled,False,P013,Lamp 013,Lighting,271.00,4,271.00,0.00,0,,1084.00,0.0000,1084.0000,0.0000,1084.0000,4,0,3431,1398,82,14
L003431,O01397,C0081,Customer 0081,North,Consumer,customer81@example.com,2025-09-16,2025-09,Store,Cancelled,False,P013,Lamp 013,Lighting,271.00,4,271.00,0.20,0,,1084.00,216.8000,867.2000,0.0000,867.2000,4,0,3432,1398,82,14
L003432,O01398,C0264,Customer 0264,South,Business,customer264@example.com,2025-06-10,2025-06,Online,Completed,True,P002,Chair 002,Furniture,284.00,3,284.00,0.00,0,,852.00,0.0000,852.0000,0.0000,852.0000,3,0,3433,1399,265,3
L003433,O01398,C0264,Customer 0264,South,Business,customer264@example.com,2025-06-10,2025-06,Online,Completed,True,P015,Shelf 015,Storage,254.00,3,254.00,0.20,0,,762.00,152.4000,609.6000,0.0000,609.6000,3,0,3434,1399,265,16
L003434,O01399,C0141,Customer 0141,East,Consumer,customer141@example.com,2025-08-12,2025-08,Online,Completed,True,P005,Lamp 005,Lighting,65.00,2,65.00,0.20,0,,130.00,26.0000,104.0000,0.0000,104.0000,2,0,3435,1400,142,6
L003435,O01400,C0147,Customer 0147,East,Business,customer147@example.com,2025-12-29,2025-12,Online,Completed,True,P014,Chair 014,Furniture,294.00,5,294.00,0.05,0,,1470.00,73.5000,1396.5000,0.0000,1396.5000,5,0,3436,1401,148,15
L003436,O01400,C0147,Customer 0147,East,Business,customer147@example.com,2025-12-29,2025-12,Online,Completed,True,P013,Lamp 013,Lighting,271.00,4,271.00,0.20,0,,1084.00,216.8000,867.2000,0.0000,867.2000,4,0,3437,1401,148,14
L003437,O01401,C0053,Customer 0053,West,Business,customer53@example.com,2025-02-06,2025-02,Store,Completed,True,P024,Desk 024,Furniture,81.00,4,81.00,0.05,1,2025-02-15,324.00,16.2000,307.8000,307.8000,0.0000,4,4,3438,1402,54,25
L003438,O01401,C0053,Customer 0053,West,Business,customer53@example.com,2025-02-06,2025-02,Store,Completed,True,P007,Shelf 007,Storage,35.00,1,35.00,0.00,0,,35.00,0.0000,35.0000,0.0000,35.0000,1,0,3439,1402,54,8
L003439,O01401,C0053,Customer 0053,West,Business,customer53@example.com,2025-02-06,2025-02,Store,Completed,True,P017,Lamp 017,Lighting,300.00,3,300.00,0.00,0,,900.00,0.0000,900.0000,0.0000,900.0000,3,0,3440,1402,54,18
L003440,O01401,C0053,Customer 0053,West,Business,customer53@example.com,2025-02-06,2025-02,Store,Completed,True,P012,Desk 012,Furniture,134.00,3,134.00,0.20,0,,402.00,80.4000,321.6000,0.0000,321.6000,3,0,3441,1402,54,13
L003441,O01402,C0278,Customer 0278,North,Consumer,customer278@example.com,2025-04-16,2025-04,Online,Completed,True,P004,Desk 004,Furniture,123.00,3,123.00,0.05,0,,369.00,18.4500,350.5500,0.0000,350.5500,3,0,3442,1403,279,5
L003442,O01403,C0071,Customer 0071,West,Consumer,customer71@example.com,2025-02-20,2025-02,Store,Completed,True,P011,Shelf 011,Storage,80.00,1,80.00,0.1,1,2025-03-04,80.00,8.000,72.000,72.000,0.000,1,1,3443,1404,72,12
L003443,O01404,C0045,Customer 0045,North,Consumer,customer45@example.com,2025-03-26,2025-03,Online,Completed,True,P011,Shelf 011,Storage,80.00,3,80.00,0.20,0,,240.00,48.0000,192.0000,0.0000,192.0000,3,0,3444,1405,46,12
L003444,O01405,C0274,Customer 0274,North,Business,customer274@example.com,2025-06-12,2025-06,Online,Cancelled,False,P016,Desk 016,Furniture,231.00,2,231.00,0.20,0,,462.00,92.4000,369.6000,0.0000,369.6000,2,0,3445,1406,275,17
L003445,O01406,C0269,Customer 0269,East,Business,customer269@example.com,2025-11-10,2025-11,Store,Completed,True,P017,Lamp 017,Lighting,300.00,1,300.00,0.05,0,,300.00,15.0000,285.0000,0.0000,285.0000,1,0,3446,1407,270,18
L003446,O01406,C0269,Customer 0269,East,Business,customer269@example.com,2025-11-10,2025-11,Store,Completed,True,P004,Desk 004,Furniture,123.00,3,123.00,0.05,1,2025-12-09,369.00,18.4500,350.5500,233.7000,116.8500,3,2,3447,1407,270,5
L003447,O01406,C0269,Customer 0269,East,Business,customer269@example.com,2025-11-10,2025-11,Store,Completed,True,P007,Shelf 007,Storage,35.00,3,35.00,0.10,0,,105.00,10.5000,94.5000,0.0000,94.5000,3,0,3448,1407,270,8
L003448,O01407,C0007,Customer 0007,North,Consumer,customer7@example.com,2025-07-31,2025-07,Store,Completed,True,P006,Chair 006,Furniture,196.00,1,196.00,0.10,0,,196.00,19.6000,176.4000,0.0000,176.4000,1,0,3449,1408,8,7
L003449,O01407,C0007,Customer 0007,North,Consumer,customer7@example.com,2025-07-31,2025-07,Store,Completed,True,P015,Shelf 015,Storage,254.00,1,254.00,0.20,0,,254.00,50.8000,203.2000,0.0000,203.2000,1,0,3450,1408,8,16
L003450,O01408,C0053,Customer 0053,West,Business,customer53@example.com,2025-03-29,2025-03,Store,Completed,True,P001,Lamp 001,Lighting,122.00,1,122.00,0.00,1,2025-04-22,122.00,0.0000,122.0000,122.0000,0.0000,1,1,3451,1409,54,2
L003451,O01408,C0053,Customer 0053,West,Business,customer53@example.com,2025-03-29,2025-03,Store,Completed,True,P017,Lamp 017,Lighting,300.00,5,300.00,0.20,0,,1500.00,300.0000,1200.0000,0.0000,1200.0000,5,0,3452,1409,54,18
